address,categories,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categories/11,categoryName,cid,city,claimThisBusiness,countryCode,imagesCount,isAdvertisement,locatedIn,locationlat,locationlng,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/orderUrl,orderBy/5/url,orderBy/6/name,orderBy/6/orderUrl,orderBy/6/url,orderBy/7/name,orderBy/7/orderUrl,orderBy/7/url,orderBy/8/name,orderBy/8/orderUrl,orderBy/8/url,orderBy/9/name,orderBy/9/orderUrl,orderBy/9/url,permanentlyClosed,phone,placeId,plusCode,postalCode,price,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"2900 Gillham Rd, Kansas City, MO 64108",,Gym,Personal trainer,,,,,,,,,,,Gym,1.7503E+18,Kansas City,FALSE,US,7,FALSE,,39.0736219,-94.5789652,,2900 Gillham Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 777-5970,ChIJs2VnlBnwwIcRLryULsRSShg,"3CFC+CC Kansas City, Missouri",64108,,41,55,50,2,1,2,0,2022-12-02T18:44:48.591Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z/data=!4m2!2m1!6e1?hl=en",gym,Missouri,2900 Gillham Rd,,FALSE,Union Hill Athletic Club,4.8,"https://www.google.com/maps/place/Union+Hill+Athletic+Club/@39.0736219,-94.5789652,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f019946765b3:0x184a52c42e94bc2e!8m2!3d39.0736117!4d-94.5789777?hl=en",http://www.unionhillathleticclub.com/
"3610 Broadway Blvd, Kansas City, MO 64111",,Gym,Fitness center,Personal trainer,Physical fitness program,,,,,,,,,Gym,4.37865E+18,Kansas City,FALSE,US,27,FALSE,,39.0621147,-94.5923309,,3610 Broadway Blvd,thegymkc.com,,https://www.thegymkc.com/appointment-request-form.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 960-0502,ChIJ70Er-tjvwIcRMWVEk2wYxDw,"3C65+R3 Kansas City, Missouri",64111,,33,153,122,23,4,4,0,2022-12-02T18:44:51.012Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z/data=!4m2!2m1!6e1?hl=en",gym,Missouri,3610 Broadway Blvd,,FALSE,theGYMkc: Uptown,4.7,"https://www.google.com/maps/place/theGYMkc:+Uptown/@39.0621147,-94.5923309,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0efd8fa2b41ef:0x3cc4186c93446531!8m2!3d39.0621147!4d-94.5923309?hl=en",http://www.thegymkc.com/
"2020 Washington St, Kansas City, MO 64108",,Gym,Fitness center,,,,,,,,,,,Gym,6.35555E+18,Kansas City,FALSE,US,39,FALSE,,39.0887161,-94.5902281,,2020 Washington St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 960-0502,ChIJ25Qa7kbwwIcRCJrFj_x0M1g,"3CQ5+FW Kansas City, Missouri",64108,,25,109,75,26,0,5,3,2022-12-02T18:45:11.000Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6954363,15z/data=!4m2!2m1!6e1?hl=en",gym,Missouri,2020 Washington St,,FALSE,theGYMkc: Westside,4.6,"https://www.google.com/maps/place/theGYMkc:+Westside/@39.0887161,-94.5902281,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f046ee1a94db:0x583374fc8fc59a08!8m2!3d39.0887161!4d-94.5902281?hl=en",http://www.thegymkc.com/
"6437 N Cosby Ave, Kansas City, MO 64151",,Personal trainer,Boot camp,Gym,Nutritionist,Physical fitness program,Weight loss service,Women's personal trainer,,,,,,Personal trainer,2.10966E+17,Kansas City,FALSE,US,303,FALSE,Floor 1 · Tremont Square,39.2123838,-94.6449967,,6437 N Cosby Ave,msgsndr.com,,https://msgsndr.com/widget/booking/glZw4yjn9Xgi9Q9fX9lY,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(660) 422-1441,ChIJjZCjwwr2wIcRiwR9aoSA7QI,"6964+X2 Kansas City, Missouri",64151,,9,49,48,1,0,0,0,2022-12-02T18:45:31.899Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6954363,15z?hl=en",gym,Missouri,6437 N Cosby Ave,,FALSE,Maximize Life Fitness And Nutrition,5,"https://www.google.com/maps/place/Maximize+Life+Fitness+And+Nutrition/@39.2123838,-94.6449967,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f60ac3a3908d:0x2ed80846a7d048b!8m2!3d39.2123838!4d-94.6449967?hl=en",http://maxfitkc.com/
"10551 N Ambassador Dr, Kansas City, MO 64153",,Gymnastics center,,,,,,,,,,,,Gymnastics center,3.497E+18,Kansas City,FALSE,US,22,FALSE,,39.284875,-94.6742389,,10551 N Ambassador Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 880-9996,ChIJw-oexe1ewIcRZsEHzyrThzA,"78MG+W8 Kansas City, Missouri",64153,,5,53,38,11,2,2,0,2022-12-02T18:45:36.203Z,"https://www.google.com/maps/search/gym/@39.2904061,-94.6613218,15z?hl=en",gym,Missouri,10551 N Ambassador Dr,,FALSE,Mercury Gymnastics,4.6,"https://www.google.com/maps/place/Mercury+Gymnastics/@39.284875,-94.6742389,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05eedc51eeac3:0x3087d32acf07c166!8m2!3d39.2848561!4d-94.6742744?hl=en",http://mercurygymnastics.com/
"209 W 135th St, Kansas City, MO 64145",,Gymnastics center,Dance school,Sports school,,,,,,,,,,Gymnastics center,5.86418E+18,Kansas City,FALSE,US,36,FALSE,,38.8824273,-94.5992872,,209 W 135th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 941-9529,ChIJ3WTyT4nCwIcRwIg2peq9YVE,"VCJ2+X7 Kansas City, Missouri",64145,,13,58,49,3,2,2,2,2022-12-02T18:45:38.260Z,"https://www.google.com/maps/search/gym/@38.8651814,-94.5930928,15z?hl=en",gym,Missouri,209 W 135th St,,FALSE,Eagles Gymnastics,4.6,"https://www.google.com/maps/place/Eagles+Gymnastics/@38.8824273,-94.5992872,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0c2894ff264dd:0x5161bdeaa53688c0!8m2!3d38.8824202!4d-94.5991195?hl=en",http://www.eaglesgymnastics.com/
"201 W 135th St, Kansas City, MO 64145",,Gym,,,,,,,,,,,,Gym,8.8211E+18,Kansas City,FALSE,US,8,FALSE,,38.8828278,-94.5984984,,201 W 135th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 318-7178,ChIJnTlkS4nCwIcRpKWUvB7Uano,"VCM2+4J Kansas City, Missouri",64145,,1,23,22,0,1,0,0,2022-12-02T18:45:47.388Z,"https://www.google.com/maps/search/gym/@38.8651814,-94.5930928,15z?hl=en",gym,Missouri,201 W 135th St,,FALSE,MC CrossFit,4.8,"https://www.google.com/maps/place/MC+CrossFit/@38.8828278,-94.5984984,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0c2894b64399d:0x7a6ad41ebc94a5a4!8m2!3d38.8828188!4d-94.5984993?hl=en",http://www.mccrossfit.com/
"1141 NE Vivion Rd, Kansas City, MO 64118",,Gym,Fitness center,Personal trainer,Weightlifting area,Yoga instructor,,,,,,,,Gym,1.21699E+19,Kansas City,FALSE,US,51,FALSE,,39.1805728,-94.5654247,,1141 NE Vivion Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 454-2700,ChIJKwhe3Hz3wIcR0KRFBU8H5Kg,"5CJM+6R Kansas City, Missouri",64118,,21,281,181,29,42,17,12,2022-12-02T18:45:51.108Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z?hl=en",gym,Missouri,1141 NE Vivion Rd,,FALSE,Genesis Health Clubs - Vivion,4,"https://www.google.com/maps/place/Genesis+Health+Clubs+-+Vivion/@39.1805728,-94.5654247,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f77cdc5e082b:0xa8e4074f0545a4d0!8m2!3d39.1805728!4d-94.5654247?hl=en",https://www.genesishealthclubs.com/locations/vivion-road.html?utm_source=GBP&utm_medium=organic&utm_campaign=location&utm_content=GBP_location
"7900 Northwest 100th Street, Lower Levels 4/5/6, Kansas City, MO 64153",,Personal trainer,Physical fitness program,,,,,,,,,,,Personal trainer,1.80406E+19,Kansas City,FALSE,US,18,FALSE,,39.2764388,-94.6734061,,"7900 Northwest 100th Street, Lower Levels 4/5/6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(888) 830-5498,ChIJdaBC81lfwIcRYbwk5Gj1XPo,"78GG+HJ Kansas City, Missouri",64153,,3,103,100,2,1,0,0,2022-12-02T18:45:59.687Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6954363,15z?hl=en",gym,MO,"7900 Northwest 100th Street, Lower Levels 4/5/6",,FALSE,CrossFit Northland,4.9,"https://www.google.com/maps/place/CrossFit+Northland/@39.2764388,-94.6734061,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f59f342a075:0xfa5cf568e424bc61!8m2!3d39.2764388!4d-94.6734061?hl=en",http://www.crossfitnorthland.com/
"200 Wyandotte St, Kansas City, MO 64105",,Gym,,,,,,,,,,,,Gym,8.76299E+18,Kansas City,FALSE,US,10,FALSE,,39.109935,-94.586497,,200 Wyandotte St,thegymkc.com,,https://www.thegymkc.com/appointment-request-form.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 960-0502,ChIJWXGtYPTwwIcRphQ46HtknHk,"4C57+XC Kansas City, Missouri",64105,,18,96,72,15,4,4,1,2022-12-02T18:46:01.979Z,"https://www.google.com/maps/search/gym/@39.3435592,-94.6954363,15z?hl=en",gym,Missouri,200 Wyandotte St,,FALSE,theGYMkc: River Market,4.6,"https://www.google.com/maps/place/theGYMkc:+River+Market/@39.109935,-94.586497,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f0f460ad7159:0x799c647be83814a6!8m2!3d39.1098497!4d-94.5864688?hl=en",http://www.thegymkc.com/
"2415 NE Vivion Rd, Kansas City, MO 64118",,Gym,Personal trainer,Physical fitness program,Spa,Tanning salon,,,,,,,,Gym,1.09369E+19,Kansas City,FALSE,US,287,FALSE,Red Racks DAV Thrift Store,39.184827,-94.549726,,2415 NE Vivion Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 413-8249,ChIJ4Zdie875wIcRH42l14Kwx5c,"5FM2+W4 Kansas City, Missouri",64118,,19,1199,866,188,75,50,20,2022-12-02T18:46:02.097Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z?hl=en",gym,Missouri,2415 NE Vivion Rd,,FALSE,Planet Fitness,4.5,"https://www.google.com/maps/place/Planet+Fitness/@39.184827,-94.549726,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f9ce7b6297e1:0x97c7b082d7a58d1f!8m2!3d39.184827!4d-94.549726?hl=en",https://www.planetfitness.com/gyms/kansas-city-antioch-mo
"6006 NW 63rd Terrace, Kansas City, MO 64151",,Gym,Personal trainer,Physical fitness program,,,,,,,,,,Gym,2.78755E+17,Kansas City,FALSE,US,31,FALSE,,39.20917,-94.6500367,,6006 NW 63rd Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 945-6551,ChIJ9QnsSX71wIcRV8LeA-xV3gM,"685X+MX Kansas City, Missouri",64151,,11,153,149,1,2,0,1,2022-12-02T18:46:06.077Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z?hl=en",gym,Missouri,6006 NW 63rd Terrace,,FALSE,Orangetheory Fitness,4.9,"https://www.google.com/maps/place/Orangetheory+Fitness/@39.20917,-94.6500367,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f57e49ec09f5:0x3de55ec03dec257!8m2!3d39.20917!4d-94.6500367?hl=en",https://www.orangetheory.com/en-us/locations/missouri/kansas-city/6006-nw-63rd-terrace/?utm_medium=seo&utm_source=gg&utm_term=tombras&utm_campaign=reputationdotcom--National
"4157 N Mulberry Dr, Kansas City, MO 64116",,Fitness center,Gym,Personal trainer,Weight loss service,Weightlifting area,Women's personal trainer,,,,,,,Fitness center,3.19109E+18,Kansas City,FALSE,US,59,FALSE,The Village at Briarcliff,39.1698177,-94.597969,,4157 N Mulberry Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 810-9931,ChIJ9zAWxBj3wIcRYvSL9ZoISSw,"5C92+WR Kansas City, Missouri",64116,,13,145,136,6,0,2,1,2022-12-02T18:46:11.074Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,4157 N Mulberry Dr,,FALSE,Metro KC Fitness,4.9,"https://www.google.com/maps/place/Metro+KC+Fitness/@39.1698177,-94.597969,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f718c41630f7:0x2c49089af58bf462!8m2!3d39.1698177!4d-94.597969?hl=en",https://metrokcfitness.com/
"6302 NW Barry Rd, Kansas City, MO 64154",,Fitness center,Gym,Physical fitness program,,,,,,,,,,Fitness center,1.7952E+19,Kansas City,FALSE,US,15,FALSE,BOARDWALK SQUARE,39.2492077,-94.6530368,,6302 NW Barry Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(913) 226-3927,ChIJocXD0wv2wIcRAQDy67FGIvk,"68XW+MQ Kansas City, Missouri",64154,,9,23,21,1,1,0,0,2022-12-02T18:46:18.675Z,"https://www.google.com/maps/search/gym/@39.2638295,-94.6613218,15z?hl=en",gym,Missouri,6302 NW Barry Rd,,FALSE,Jazzercise,4.8,"https://www.google.com/maps/place/Jazzercise/@39.2492077,-94.6530368,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f60bd3c3c5a1:0xf92246b1ebf20001!8m2!3d39.2492077!4d-94.6530368?hl=en",https://www.jazzercise.com/location/northland-jazzercise
"7932 N Oak Trafficway, Kansas City, MO 64118",,Gym,Fitness center,Juice shop,Physical fitness program,Sports nutrition store,,,,,,,,Gym,2.0146E+18,Kansas City,FALSE,US,14,FALSE,white oak commercial center,39.2391158,-94.5767622,,7932 N Oak Trafficway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 216-1578,ChIJeS_AhmVZwIcRoP5lhGJP9Rs,"6CQF+J7 Kansas City, Missouri",64118,,5,95,83,6,2,2,2,2022-12-02T18:46:21.303Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,7932 N Oak Trafficway,,FALSE,Olympic Gym Kansas City,4.7,"https://www.google.com/maps/place/Olympic+Gym+Kansas+City/@39.2391158,-94.5767622,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0596586c02f79:0x1bf54f628465fea0!8m2!3d39.2390279!4d-94.5769363?hl=en",http://olympicgymkc.com/
"10015 N Ambassador Dr #203, Kansas City, MO 64153",,Fitness center,Boxing gym,Gym,Physical fitness program,,,,,,,,,Fitness center,1.23766E+18,Kansas City,FALSE,US,15,FALSE,,39.2762037,-94.668483,,10015 N Ambassador Dr #203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 226-8796,ChIJW64R_-ZewIcRO2CpetwILRE,"78GJ+FJ Kansas City, Missouri",64153,,4,20,17,1,1,0,1,2022-12-02T18:46:29.162Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,10015 N Ambassador Dr #203,,FALSE,Ambassador Club Fitness,4.6,"https://www.google.com/maps/place/Ambassador+Club+Fitness/@39.2762037,-94.668483,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05ee6ff11ae5b:0x112d08dc7aa9603b!8m2!3d39.2762037!4d-94.668483?hl=en",http://ambassadorclubfitness.com/
"7000 NW 83 St, Kansas City, MO 64152",,Gym,Fitness center,Personal trainer,Physical fitness program,,,,,,,,,Gym,4.89487E+18,Kansas City,FALSE,US,12,FALSE,,39.2444165,-94.6615271,,7000 NW 83 St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 746-6400,ChIJff7jS0FfwIcRKSAVxDIR7kM,"68VQ+Q9 Kansas City, Missouri",64152,,3,92,63,9,10,4,6,2022-12-02T18:46:31.981Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,7000 NW 83 St,,FALSE,Anytime Fitness,4.2,"https://www.google.com/maps/place/Anytime+Fitness/@39.2444165,-94.6615271,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f414be3fe7d:0x43ee1132c4152029!8m2!3d39.2444732!4d-94.6615271?hl=en",https://www.anytimefitness.com/gyms/2697/Kansas-City-MO-64152/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=2697
"8260 N Ditzler Ave, Kansas City, MO 64158",,Gym,Body shaping class,Fitness center,Indoor cycling,Personal trainer,Physical fitness program,Sauna,Weightlifting area,Yoga studio,Youth care,,,Gym,1.63671E+19,Kansas City,FALSE,US,206,FALSE,,39.2431907,-94.4686586,,8260 N Ditzler Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 407-9344,ChIJG8PzifBVwIcRLoLaxme3I-M,"6GVJ+7G Kansas City, Missouri",64158,,16,887,727,63,59,20,18,2022-12-02T18:46:37.596Z,"https://www.google.com/maps/search/gym/@39.3435592,-94.6954363,15z?hl=en",gym,Missouri,8260 N Ditzler Ave,,FALSE,Genesis Health Clubs - Liberty,4.6,"https://www.google.com/maps/place/Genesis+Health+Clubs+-+Liberty/@39.2431907,-94.4686586,17z/data=!3m1!4b1!4m5!3m4!1s0x87c055f089f3c31b:0xe323b767c6da822e!8m2!3d39.2431997!4d-94.4686621?hl=en",https://www.genesishealthclubs.com/locations/liberty.html?utm_source=GBP&utm_medium=organic&utm_campaign=location&utm_content=GBP_location
"6238 N Chatham Ave, Kansas City, MO 64151",,Gym,Personal trainer,Spa and health club,Tanning salon,,,,,,,,,Gym,2.45207E+17,Kansas City,FALSE,US,30,FALSE,Tremont Square,39.2088685,-94.6445615,,6238 N Chatham Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 293-3040,ChIJ92KaQF73wIcRioocGLImZwM,"6954+G5 Kansas City, Missouri",64151,,16,71,65,4,2,0,0,2022-12-02T18:46:37.596Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,6238 N Chatham Ave,,FALSE,Planet Fitness,4.8,"https://www.google.com/maps/place/Planet+Fitness/@39.2088685,-94.6445615,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0f75e409a62f7:0x36726b2181c8a8a!8m2!3d39.2088685!4d-94.6445615?hl=en",https://www.planetfitness.com/gyms/kansas-city-tremont-mo
"9521 NE 79th St, Kansas City, MO 64158",,Gym,,,,,,,,,,,,Gym,1.43191E+18,Kansas City,FALSE,US,37,FALSE,,39.2343025,-94.4643478,,9521 NE 79th St,tfgyms.com,,http://www.tfgyms.com/liberty,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 280-2910,ChIJ79sHqb7_wIcR2oSe6Ogo3xM,"6GMP+P7 Kansas City, Missouri",64158,,14,121,114,2,2,1,2,2022-12-02T18:46:39.558Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,9521 NE 79th St,,FALSE,The Foundation Liberty 24hr Gym,4.9,"https://www.google.com/maps/place/The+Foundation+Liberty+24hr+Gym/@39.2343025,-94.4643478,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ffbea907dbef:0x13df28e8e89e84da!8m2!3d39.2343025!4d-94.4643478?hl=en",http://www.tfgyms.com/liberty
"8628 N Boardwalk Ave Ste 12, Kansas City, MO 64154",,Gym,Body shaping class,Fitness center,Indoor cycling,Personal trainer,Physical fitness program,Sauna,Weightlifting area,Women's personal trainer,Yoga studio,,,Gym,1.39299E+19,Kansas City,FALSE,US,56,FALSE,Shops At Boardwalk,39.2534483,-94.6525799,,8628 N Boardwalk Ave Ste 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 214-5466,ChIJvf2S5zZfwIcRtMpzn7gaUcE,"783W+9X Kansas City, Missouri",64154,,7,589,471,58,42,9,9,2022-12-02T18:46:40.782Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,8628 N Boardwalk Ave Ste 12,,FALSE,Genesis Health Clubs - Boardwalk,4.5,"https://www.google.com/maps/place/Genesis+Health+Clubs+-+Boardwalk/@39.2534483,-94.6525799,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f36e792fdbd:0xc1511ab89f73cab4!8m2!3d39.2534483!4d-94.6525799?hl=en",https://www.genesishealthclubs.com/locations/boardwalk.html?utm_source=GBP&utm_medium=organic&utm_campaign=location&utm_content=GBP_location
"470 NE Barry Rd, Kansas City, MO 64155",,Gym,Personal trainer,Physical fitness program,Spa,Tanning salon,,,,,,,,Gym,3.30621E+18,Kansas City,FALSE,US,202,FALSE,,39.2491536,-94.5735947,,470 NE Barry Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 420-0700,ChIJTSCaMhFYwIcR1W36eSYE4i0,"6CXG+MH Kansas City, Missouri",64155,,6,1100,746,187,67,70,30,2022-12-02T18:46:43.586Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,470 NE Barry Rd,,FALSE,Planet Fitness,4.4,"https://www.google.com/maps/place/Planet+Fitness/@39.2491536,-94.5735947,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05811329a204d:0x2de2042679fa6dd5!8m2!3d39.2491536!4d-94.5735947?hl=en",https://www.planetfitness.com/gyms/kansas-city-north-oak-mo
"10767 N Ambassador Dr, Kansas City, MO 64153",,Gym,,,,,,,,,,,,Gym,1.33076E+19,Kansas City,FALSE,US,579,FALSE,,39.2891049,-94.6775382,,10767 N Ambassador Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 659-3076,ChIJn0c5l-1ewIcRfMqU-H09rrg,"78QC+JX Kansas City, Missouri",64153,,2,81,79,2,0,0,0,2022-12-02T18:46:49.179Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,10767 N Ambassador Dr,,FALSE,KCI CrossFit,5,"https://www.google.com/maps/place/KCI+CrossFit/@39.2891049,-94.6775382,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05eed9739479f:0xb8ae3d7df894ca7c!8m2!3d39.2891049!4d-94.6775382?hl=en",https://kcicrossfit.com/
"8944 NW Skyview Ave, Kansas City, MO 64154",,Gym,Boxing club,Boxing gym,Fitness center,Kickboxing school,Personal trainer,Physical fitness program,,,,,,Gym,7.58787E+18,Kansas City,FALSE,US,7,TRUE,Tiffany_Springs_MarketCenter,39.25778,-94.65185,,8944 NW Skyview Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 587-6999,ChIJMeanuDFfwIcR1G3mJeCFTWk,"785X+47 Kansas City, Missouri",64154,,1,43,40,2,1,0,0,2022-12-02T18:46:51.460Z,"https://www.google.com/maps/search/gym/@39.3169826,-94.6613218,15z?hl=en",gym,Missouri,8944 NW Skyview Ave,,FALSE,9Round Kansas City/Tiffany Springs,4.9,"https://www.google.com/maps/place/9Round+Kansas+City%2FTiffany+Springs/@39.25778,-94.65185,17z/data=!3m1!4b1!4m5!3m4!1s0x87c05f31b8a7e631:0x694d85e025e66dd4!8m2!3d39.2578192!4d-94.6518155?hl=en",https://www.9round.com/kansas-city-tiffany-springs
"7201 Central St, Kansas City, MO 64114",,Gym,,,,,,,,,,,,Gym,2.12822E+18,Kansas City,FALSE,US,5,FALSE,,38.9975751,-94.5925533,,7201 Central St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 500-2085,ChIJH1VwGxjvwIcR0AvHfbD3iB0,"XCX4+2X Kansas City, Missouri",64114,,16,8,8,0,0,0,0,2022-12-02T18:47:35.497Z,"https://www.google.com/maps/search/gym/@38.9980641,-94.5589782,15z?hl=en",gym,Missouri,7201 Central St,,FALSE,Co-Op Fitness + Health,5,"https://www.google.com/maps/place/Co-Op+Fitness+%2B+Health/@38.9975751,-94.5925533,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ef181b70551f:0x1d88f7b07dc70bd0!8m2!3d38.9975751!4d-94.5925533?hl=en",https://co-opfitness.com/
"1901 W 43rd Ave, Kansas City, KS 66103",,Personal trainer,Gym,,,,,,,,,,,Personal trainer,2.01027E+18,Kansas City,FALSE,US,27,FALSE,,39.0499547,-94.6075162,,1901 W 43rd Ave,bodysmithkc.com,,https://www.bodysmithkc.com/contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(913) 522-1141,ChIJ6dD0tzPuwIcRjEfXPZPl5Rs,"29XR+XX Kansas City, Kansas",66103,,37,22,22,0,0,0,0,2022-12-02T18:47:41.107Z,"https://www.google.com/maps/search/gym/@39.0246406,-94.5589782,15z/data=!4m2!2m1!6e1?hl=en",gym,Kansas,1901 W 43rd Ave,,FALSE,BodySmith Personal Training,5,"https://www.google.com/maps/place/BodySmith+Personal+Training/@39.0499547,-94.6075162,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0ee33b7f4d0e9:0x1be5e5933dd7478c!8m2!3d39.0498307!4d-94.6075107?hl=en",https://www.bodysmithkc.com/
"8029 State Line Rd, Kansas City, MO 64114",,Gym,Boxing club,Fitness center,Boxing ring,Personal trainer,Physical fitness program,,,,,,,Boxing ring,1.19656E+19,Kansas City,FALSE,US,29,FALSE,Rae's Block Shopping Center,38.9820385,-94.6076149,,8029 State Line Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,(816) 997-9777,ChIJVQIy4tnuwIcRCJ_dVT0xDqY,"X9JR+RX Kansas City, Missouri",64114,,22,161,144,4,3,5,5,2022-12-02T18:47:47.299Z,"https://www.google.com/maps/search/gym/@38.9980641,-94.5589782,15z/data=!4m2!2m1!6e1?hl=en",gym,Missouri,8029 State Line Rd,,FALSE,TITLE Boxing Club State Line,4.7,"https://www.google.com/maps/place/TITLE+Boxing+Club+State+Line/@38.9820385,-94.6076149,17z/data=!3m1!4b1!4m5!3m4!1s0x87c0eed9e2320255:0xa60e313d55dd9f08!8m2!3d38.9820385!4d-94.6076149?hl=en",https://titleboxingclub.com/state-line-mo/
